sid,season,name,subbasin,nature,valid_time,lat,lon,dist2land_km,landfall_km,storm_speed_kt,storm_dir_deg,imd_wind_kt,imd_pres_hpa,imd_ci,jtwc_wind_1min_kt,jtwc_wind_kt,jtwc_pres_hpa,vmax_kt,pmin_hpa,label_agency,label_spread_kt,basin,imd_category,storm_motion_u_kt,storm_motion_v_kt,trend_12h_kt,vmax_plus_12h_kt,dv_12h_kt,vmax_plus_24h_kt,dv_24h_kt,vmax_plus_48h_kt,dv_48h_kt,ri_24h,reintensify_land,regime,featured_slug,is_featured
2022126N07095,2022,Asani,BB,TS,2022-05-06 12:00:00,8.2,92.9,386,386.0,5.0,305.0,,,,25.0,23.25,1003.0,23.25,1003.0,JTWC_conv_3min,,bay_of_bengal,D,-4.095760221444959,2.8678821817552302,4.649999999999999,32.550000000000004,9.300000000000004,30.0,6.75,50.0,26.75,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-06 15:00:00,8.3,92.7,409,409.0,6.0,300.0,,,,28.0,26.040000000000003,1002.0,26.040000000000003,1002.0,JTWC_conv_3min,,bay_of_bengal,D,-5.196152422706632,3.000000000000001,7.440000000000001,35.34,9.3,30.0,3.959999999999997,50.0,23.96,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-06 18:00:00,8.5,92.4,448,448.0,9.0,305.0,,,,30.0,27.9,1001.0,27.9,1001.0,JTWC_conv_3min,,bay_of_bengal,D,-7.372368398600926,5.162187927159414,9.3,25.0,-2.900000000000002,30.0,2.099999999999998,55.0,27.1,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-06 21:00:00,8.9,91.9,519,519.0,11.0,310.0,,,,33.0,30.69,1000.0,30.69,1000.0,JTWC_conv_3min,,bay_of_bengal,DD,-8.42648887430876,7.070663706551931,9.3,28.0,-2.6900000000000013,33.0,2.3099999999999987,55.0,24.31,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-07 00:00:00,9.2,91.5,573,573.0,7.0,305.0,,,,35.0,32.550000000000004,999.0,32.550000000000004,999.0,JTWC_conv_3min,,bay_of_bengal,DD,-5.734064310022943,4.015035054457322,9.300000000000004,30.0,-2.5500000000000043,35.0,2.449999999999996,55.0,22.45,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-07 03:00:00,9.3,91.3,597,597.0,3.0,305.0,,,,38.0,35.34,997.0,35.34,997.0,JTWC_conv_3min,,bay_of_bengal,CS,-2.4574561328669757,1.720729309053138,9.3,30.0,-5.340000000000003,40.0,4.659999999999997,55.0,19.66,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-07 06:00:00,9.4,91.2,613,613.0,7.0,315.0,25.0,996.0,1.5,40.0,37.2,995.0,25.0,996.0,IMD,12.200000000000005,bay_of_bengal,D,-4.949747468305834,4.949747468305832,-2.900000000000002,30.0,5.0,45.0,20.0,55.0,30.0,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-07 09:00:00,9.7,90.8,668,668.0,11.0,315.0,28.0,996.0,,45.0,41.85,993.0,28.0,996.0,IMD,13.85,bay_of_bengal,DD,-7.778174593052024,7.778174593052021,-2.6900000000000013,33.0,5.0,45.0,17.0,55.0,27.0,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-07 12:00:00,10.1,90.5,722,722.0,9.0,315.0,30.0,995.0,2.0,50.0,46.5,991.0,30.0,995.0,IMD,16.5,bay_of_bengal,DD,-6.363961030678929,6.363961030678926,-2.5500000000000043,35.0,5.0,50.0,20.0,55.0,25.0,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-07 15:00:00,10.4,90.2,756,745.0,7.0,315.0,30.0,995.0,,50.0,46.5,991.0,30.0,995.0,IMD,16.5,bay_of_bengal,DD,-4.949747468305834,4.949747468305832,-5.340000000000003,40.0,10.0,50.0,20.0,55.0,25.0,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-07 18:00:00,10.7,90.0,743,743.0,8.0,310.0,30.0,994.0,2.0,50.0,46.5,991.0,30.0,994.0,IMD,16.5,bay_of_bengal,DD,-6.128355544951825,5.142300877492314,5.0,45.0,15.0,55.0,25.0,55.0,25.0,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-07 21:00:00,10.9,89.6,755,747.0,9.0,310.0,33.0,993.0,,55.0,51.150000000000006,989.0,33.0,993.0,IMD,18.15000000000001,bay_of_bengal,DD,-6.894399988070803,5.785088487178854,5.0,45.0,12.0,55.0,22.0,55.0,22.0,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-08 00:00:00,11.2,89.3,754,754.0,9.0,310.0,35.0,992.0,2.5,60.0,55.8,986.0,35.0,992.0,IMD,20.800000000000004,bay_of_bengal,CS,-6.894399988070803,5.785088487178854,5.0,50.0,15.0,55.0,20.0,55.0,20.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-08 03:00:00,11.5,88.9,762,762.0,9.0,315.0,40.0,990.0,2.5,63.0,58.59,984.0,40.0,990.0,IMD,18.590000000000003,bay_of_bengal,CS,-6.363961030678929,6.363961030678926,10.0,50.0,10.0,55.0,15.0,55.0,15.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-08 06:00:00,11.9,88.6,759,759.0,9.0,315.0,45.0,988.0,2.5,65.0,60.45,981.0,45.0,988.0,IMD,15.450000000000005,bay_of_bengal,CS,-6.363961030678929,6.363961030678926,15.0,55.0,10.0,55.0,10.0,55.0,10.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-08 09:00:00,12.1,88.2,780,773.0,8.0,315.0,45.0,988.0,3.0,63.0,58.59,983.0,45.0,988.0,IMD,13.590000000000003,bay_of_bengal,CS,-5.6568542494923815,5.656854249492379,12.0,55.0,10.0,55.0,10.0,55.0,10.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-08 12:00:00,12.5,88.0,766,720.0,9.0,320.0,50.0,986.0,3.5,60.0,55.8,985.0,50.0,986.0,IMD,5.800000000000004,bay_of_bengal,SCS,-5.785088487178856,6.8943999880708,15.0,55.0,5.0,55.0,5.0,50.0,0.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-08 15:00:00,12.8,87.6,711,673.0,9.0,320.0,50.0,986.0,3.5,60.0,55.8,985.0,50.0,986.0,IMD,5.800000000000004,bay_of_bengal,SCS,-5.785088487178856,6.8943999880708,10.0,55.0,5.0,55.0,5.0,50.0,0.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-08 18:00:00,13.1,87.4,673,610.0,10.0,315.0,55.0,984.0,3.5,60.0,55.8,985.0,55.0,984.0,IMD,0.8000000000000043,bay_of_bengal,SCS,-7.071067811865477,7.071067811865474,10.0,55.0,0.0,55.0,0.0,50.0,-5.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-08 21:00:00,13.5,86.9,603,549.0,11.0,310.0,55.0,984.0,3.5,60.0,55.8,986.0,55.0,984.0,IMD,0.8000000000000043,bay_of_bengal,SCS,-8.42648887430876,7.070663706551931,10.0,55.0,0.0,55.0,0.0,45.0,-10.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-09 00:00:00,13.8,86.5,549,509.0,9.0,310.0,55.0,983.0,3.5,60.0,55.8,986.0,55.0,983.0,IMD,0.8000000000000043,bay_of_bengal,SCS,-6.894399988070803,5.785088487178854,5.0,55.0,0.0,55.0,0.0,45.0,-10.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-09 03:00:00,14.0,86.2,509,463.0,8.0,310.0,55.0,982.0,3.5,58.0,53.940000000000005,987.0,55.0,982.0,IMD,1.0599999999999952,bay_of_bengal,SCS,-6.128355544951825,5.142300877492314,5.0,55.0,0.0,55.0,0.0,45.0,-10.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-09 06:00:00,14.3,85.9,463,430.0,7.0,305.0,55.0,982.0,3.5,55.0,51.150000000000006,987.0,55.0,982.0,IMD,3.8499999999999934,bay_of_bengal,SCS,-5.734064310022943,4.015035054457322,0.0,55.0,0.0,55.0,0.0,40.0,-15.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-09 09:00:00,14.4,85.6,430,391.0,7.0,295.0,55.0,982.0,3.5,55.0,51.150000000000006,987.0,55.0,982.0,IMD,3.8499999999999934,bay_of_bengal,SCS,-6.344154509256549,2.958327832184897,0.0,55.0,0.0,55.0,0.0,40.0,-15.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-09 12:00:00,14.6,85.3,391,358.0,6.0,295.0,55.0,982.0,3.5,55.0,51.150000000000006,986.0,55.0,982.0,IMD,3.8499999999999934,bay_of_bengal,SCS,-5.4378467222198985,2.535709570444197,0.0,55.0,0.0,50.0,-5.0,30.0,-25.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-09 15:00:00,14.7,85.0,358,326.0,6.0,290.0,55.0,982.0,3.5,58.0,53.940000000000005,985.0,55.0,982.0,IMD,1.0599999999999952,bay_of_bengal,SCS,-5.63815572471545,2.052120859954014,0.0,55.0,0.0,50.0,-5.0,30.0,-25.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-09 18:00:00,14.8,84.7,326,294.0,6.0,290.0,55.0,982.0,3.5,60.0,55.8,983.0,55.0,982.0,IMD,0.8000000000000043,bay_of_bengal,SCS,-5.63815572471545,2.052120859954014,0.0,55.0,0.0,50.0,-5.0,30.0,-25.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-09 21:00:00,14.9,84.4,294,263.0,6.0,290.0,55.0,982.0,3.5,63.0,58.59,980.0,55.0,982.0,IMD,3.5900000000000034,bay_of_bengal,SCS,-5.63815572471545,2.052120859954014,0.0,55.0,0.0,45.0,-10.0,28.0,-27.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-10 00:00:00,15.0,84.1,263,225.0,7.0,285.0,55.0,982.0,3.5,65.0,60.45,976.0,55.0,982.0,IMD,5.450000000000003,bay_of_bengal,SCS,-6.761480784023479,1.811733315717642,0.0,50.0,-5.0,45.0,-10.0,25.0,-30.0,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-10 03:00:00,15.1,83.6,218,199.0,8.0,280.0,55.0,984.0,3.5,65.0,60.45,977.0,55.0,984.0,IMD,5.450000000000003,bay_of_bengal,SCS,-7.878462024097665,1.3891854213354398,0.0,50.0,-5.0,45.0,-10.0,21.39,-33.61,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-10 06:00:00,15.2,83.3,189,168.0,7.0,285.0,55.0,984.0,3.5,65.0,60.45,977.0,55.0,984.0,IMD,5.450000000000003,bay_of_bengal,SCS,-6.761480784023479,1.811733315717642,0.0,50.0,-5.0,40.0,-15.0,18.6,-36.4,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-10 09:00:00,15.2,82.9,168,144.0,7.0,290.0,55.0,984.0,3.5,60.0,55.8,979.0,55.0,984.0,IMD,0.8000000000000043,bay_of_bengal,SCS,-6.577848345501359,2.394141003279683,0.0,45.0,-10.0,40.0,-15.0,18.6,-36.4,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-10 12:00:00,15.4,82.6,134,119.0,7.0,285.0,50.0,984.0,3.5,55.0,51.150000000000006,981.0,50.0,984.0,IMD,1.1500000000000057,bay_of_bengal,SCS,-6.761480784023479,1.811733315717642,-5.0,45.0,-5.0,30.0,-20.0,18.6,-31.4,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-10 15:00:00,15.4,82.2,114,95.0,7.0,290.0,50.0,985.0,3.5,50.0,46.5,984.0,50.0,985.0,IMD,3.5,bay_of_bengal,SCS,-6.577848345501359,2.394141003279683,-5.0,45.0,-5.0,30.0,-20.0,18.6,-31.4,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-10 18:00:00,15.6,82.0,84,68.0,5.0,300.0,50.0,986.0,3.5,45.0,41.85,987.0,50.0,986.0,IMD,8.149999999999999,bay_of_bengal,SCS,-4.330127018922193,2.5000000000000004,-5.0,40.0,-10.0,30.0,-20.0,18.6,-31.4,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-10 21:00:00,15.7,81.8,68,55.0,3.0,315.0,45.0,986.0,3.0,43.0,39.99,989.0,45.0,986.0,IMD,5.009999999999998,bay_of_bengal,CS,-2.121320343559643,2.121320343559642,-10.0,40.0,-5.0,28.0,-17.0,18.6,-26.4,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-11 00:00:00,15.8,81.7,55,44.0,3.0,315.0,45.0,988.0,2.5,40.0,37.2,991.0,45.0,988.0,IMD,7.799999999999997,bay_of_bengal,CS,-2.121320343559643,2.121320343559642,-5.0,30.0,-15.0,25.0,-20.0,18.6,-26.4,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-11 03:00:00,15.9,81.6,44,33.0,2.0,310.0,45.0,988.0,2.5,40.0,37.2,992.0,45.0,988.0,IMD,7.799999999999997,bay_of_bengal,CS,-1.5320888862379562,1.2855752193730785,-5.0,30.0,-15.0,21.39,-23.61,18.6,-26.4,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-11 06:00:00,16.0,81.5,32,21.0,2.0,300.0,40.0,990.0,2.5,40.0,37.2,993.0,40.0,990.0,IMD,2.799999999999997,bay_of_bengal,CS,-1.7320508075688772,1.0000000000000002,-10.0,30.0,-10.0,18.6,-21.4,18.6,-21.4,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-11 09:00:00,16.0,81.4,21,10.0,3.0,295.0,40.0,990.0,2.5,38.0,35.34,994.0,40.0,990.0,IMD,4.659999999999997,bay_of_bengal,CS,-2.7189233611099493,1.2678547852220987,-5.0,28.0,-12.0,18.6,-21.4,,,0.0,0.0,maritime_mature,,False
2022126N07095,2022,Asani,BB,TS,2022-05-11 12:00:00,16.1,81.3,10,0.0,3.0,275.0,30.0,992.0,2.0,35.0,32.550000000000004,995.0,30.0,992.0,IMD,2.5500000000000043,bay_of_bengal,DD,-2.988584094275237,0.2614672282429736,-15.0,25.0,-5.0,18.6,-11.4,,,0.0,0.0,sheared,,False
2022126N07095,2022,Asani,BB,TS,2022-05-11 15:00:00,16.0,81.1,0,0.0,4.0,250.0,30.0,993.0,2.0,30.0,27.9,996.0,30.0,993.0,IMD,2.099999999999998,land,DD,-3.7587704831436337,-1.3680805733026742,-15.0,21.39,-8.61,18.6,-11.4,,,0.0,0.0,over_land,,False
2022126N07095,2022,Asani,BB,TS,2022-05-11 18:00:00,15.9,80.9,0,0.0,5.0,240.0,30.0,994.0,2.0,25.0,23.25,997.0,30.0,994.0,IMD,6.75,land,DD,-4.330127018922193,-2.500000000000002,-10.0,18.6,-11.4,18.6,-11.4,,,0.0,0.0,over_land,,False
2022126N07095,2022,Asani,BB,TS,2022-05-11 21:00:00,15.8,80.6,10,10.0,5.0,230.0,28.0,995.0,,25.0,23.25,999.0,28.0,995.0,IMD,4.75,bay_of_bengal,DD,-3.8302222155948895,-3.2139380484326976,-12.0,18.6,-9.4,18.6,-9.4,,,0.0,0.0,post_landfall_remnant,,False
2022126N07095,2022,Asani,BB,TS,2022-05-12 00:00:00,15.6,80.4,15,10.0,7.0,220.0,25.0,996.0,1.5,25.0,23.25,1000.0,25.0,996.0,IMD,1.75,bay_of_bengal,D,-4.499513267805774,-5.362311101832846,-5.0,18.6,-6.399999999999999,18.6,-6.399999999999999,,,0.0,0.0,post_landfall_remnant,,False
2022126N07095,2022,Asani,BB,TS,2022-05-12 03:00:00,15.2,80.2,15,10.0,6.0,215.0,,,,23.0,21.39,1001.0,21.39,1001.0,JTWC_conv_3min,,bay_of_bengal,D,-3.441458618106277,-4.914912265733951,-8.61,18.6,-2.789999999999999,18.6,-2.789999999999999,,,0.0,0.0,post_landfall_remnant,,False
2022126N07095,2022,Asani,BB,DS,2022-05-12 06:00:00,15.1,80.1,10,10.0,2.0,195.0,,,,20.0,18.6,1002.0,18.6,1002.0,JTWC_conv_3min,,bay_of_bengal,D,-0.5176380902050416,-1.9318516525781368,-11.4,18.6,0.0,18.6,0.0,,,0.0,0.0,post_landfall_remnant,,False
2022126N07095,2022,Asani,BB,DS,2022-05-12 09:00:00,15.0,80.1,10,10.0,1.0,135.0,,,,20.0,18.6,1002.0,18.6,1002.0,JTWC_conv_3min,,bay_of_bengal,D,0.7071067811865476,-0.7071067811865475,-9.4,18.6,0.0,,,,,,,post_landfall_remnant,,False
2022126N07095,2022,Asani,BB,DS,2022-05-12 12:00:00,15.0,80.2,21,15.0,2.0,160.0,,,,20.0,18.6,1001.0,18.6,1001.0,JTWC_conv_3min,,bay_of_bengal,D,0.6840402866513378,-1.8793852415718169,-6.399999999999999,18.6,0.0,,,,,,,post_landfall_remnant,,False
2022126N07095,2022,Asani,BB,DS,2022-05-12 15:00:00,14.8,80.2,10,10.0,3.0,165.0,,,,20.0,18.6,1004.0,18.6,1004.0,JTWC_conv_3min,,bay_of_bengal,D,0.7764571353075631,-2.8977774788672046,-2.789999999999999,18.6,0.0,,,,,,,post_landfall_remnant,,False
2022126N07095,2022,Asani,BB,DS,2022-05-12 18:00:00,14.7,80.3,15,15.0,4.0,115.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,3.6252311481466,-1.690473046962797,0.0,18.6,0.0,,,,,,,post_landfall_remnant,,False
2022126N07095,2022,Asani,BB,DS,2022-05-12 21:00:00,14.7,80.6,44,44.0,7.0,90.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,7.0,4.286263797015736e-16,0.0,,,,,,,,,post_landfall_remnant,,False
2022126N07095,2022,Asani,BB,DS,2022-05-13 00:00:00,14.7,81.0,86,86.0,6.0,85.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,5.977168188550474,0.5229344564859488,0.0,,,,,,,,,post_landfall_remnant,,False
2022126N07095,2022,Asani,BB,DS,2022-05-13 03:00:00,14.7,81.3,118,109.0,5.0,80.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,4.92403876506104,0.8682408883346521,0.0,,,,,,,,,post_landfall_remnant,,False
2022126N07095,2022,Asani,BB,DS,2022-05-13 06:00:00,14.8,81.5,119,,4.0,75.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,3.863703305156273,1.035276180410083,0.0,,,,,,,,,post_landfall_remnant,,False
2022338N05100,2022,Mandous,BB,DS,2022-12-04 09:00:00,5.9,98.5,126,111.0,10.0,295.0,,,,18.0,16.740000000000002,1009.0,16.740000000000002,1009.0,JTWC_conv_3min,,bay_of_bengal,,-9.0630778703665,4.226182617406996,0.0,18.6,1.8599999999999997,16.740000000000002,0.0,30.69,13.95,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,DS,2022-12-04 12:00:00,6.1,98.1,115,110.0,8.0,305.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,-6.553216354311934,4.588611490808368,0.0,18.6,0.0,16.740000000000002,-1.8599999999999997,25.0,6.399999999999999,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,DS,2022-12-04 15:00:00,6.3,97.9,127,127.0,6.0,320.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,-3.856725658119237,4.5962666587138665,0.0,18.6,0.0,16.740000000000002,-1.8599999999999997,25.0,6.399999999999999,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,DS,2022-12-04 18:00:00,6.6,97.7,157,157.0,7.0,330.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,-3.500000000000003,6.062177826491069,0.0,18.6,0.0,18.6,0.0,25.0,6.399999999999999,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,DS,2022-12-04 21:00:00,6.9,97.5,167,157.0,8.0,320.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,-5.142300877492317,6.128355544951822,1.8599999999999997,16.740000000000002,-1.8599999999999997,21.39,2.789999999999999,28.0,9.4,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,DS,2022-12-05 00:00:00,7.2,97.2,165,165.0,11.0,290.0,,,,20.0,18.6,1006.0,18.6,1006.0,JTWC_conv_3min,,bay_of_bengal,D,-10.336618828644992,3.762221576582359,0.0,16.740000000000002,-1.8599999999999997,23.25,4.649999999999999,30.0,11.4,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,DS,2022-12-05 03:00:00,7.3,96.5,212,191.0,15.0,275.0,,,,20.0,18.6,1006.0,18.6,1006.0,JTWC_conv_3min,,bay_of_bengal,D,-14.942920471376183,1.3073361412148683,0.0,16.740000000000002,-1.8599999999999997,26.040000000000003,7.440000000000001,30.0,11.4,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,DS,2022-12-05 06:00:00,7.3,95.7,191,190.0,16.0,275.0,,,,20.0,18.6,1005.0,18.6,1005.0,JTWC_conv_3min,,bay_of_bengal,D,-15.939115169467929,1.3944918839625262,0.0,18.6,0.0,27.9,9.3,30.0,11.4,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,DS,2022-12-05 09:00:00,7.4,95.0,202,202.0,16.0,275.0,,,,18.0,16.740000000000002,1008.0,16.740000000000002,1008.0,JTWC_conv_3min,,bay_of_bengal,,-15.939115169467929,1.3944918839625262,-1.8599999999999997,21.39,4.649999999999999,30.69,13.95,30.0,13.259999999999998,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,DS,2022-12-05 15:00:00,7.8,92.8,362,362.0,25.0,280.0,,,,18.0,16.740000000000002,1009.0,16.740000000000002,1009.0,JTWC_conv_3min,,bay_of_bengal,,-24.620193825305204,4.341204441673249,-1.8599999999999997,26.040000000000003,9.3,25.0,8.259999999999998,33.0,16.259999999999998,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,DS,2022-12-05 18:00:00,8.0,91.6,480,480.0,20.0,280.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,-19.696155060244163,3.4729635533385994,0.0,27.9,9.3,25.0,6.399999999999999,35.0,16.4,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,DS,2022-12-05 21:00:00,8.0,90.8,555,555.0,14.0,270.0,,,,23.0,21.39,1005.0,21.39,1005.0,JTWC_conv_3min,,bay_of_bengal,D,-14.0,-2.5717582782094417e-15,4.649999999999999,30.69,9.3,28.0,6.609999999999999,35.0,13.61,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,TS,2022-12-06 00:00:00,8.0,90.2,614,614.0,13.0,270.0,,,,25.0,23.25,1003.0,23.25,1003.0,JTWC_conv_3min,,bay_of_bengal,D,-13.0,-2.3880612583373385e-15,6.509999999999998,25.0,1.75,30.0,6.75,40.0,16.75,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,TS,2022-12-06 03:00:00,8.0,89.5,684,684.0,15.0,275.0,,,,28.0,26.040000000000003,1004.0,26.040000000000003,1004.0,JTWC_conv_3min,,bay_of_bengal,D,-14.942920471376183,1.3073361412148683,9.3,25.0,-1.0400000000000027,30.0,3.959999999999997,40.0,13.959999999999996,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,TS,2022-12-06 06:00:00,8.1,88.7,760,664.0,17.0,280.0,,,,30.0,27.9,1004.0,27.9,1004.0,JTWC_conv_3min,,bay_of_bengal,D,-16.74173180120754,2.9520190203378096,9.3,25.0,-2.900000000000002,30.0,2.099999999999998,45.0,17.099999999999998,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,TS,2022-12-06 09:00:00,8.3,87.8,665,611.0,15.0,280.0,,,,33.0,30.69,1003.0,30.69,1003.0,JTWC_conv_3min,,bay_of_bengal,DD,-14.77211629518312,2.604722665003949,9.3,28.0,-2.6900000000000013,30.0,-0.6900000000000013,45.0,14.31,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,TS,2022-12-06 12:00:00,8.4,87.2,601,580.0,8.0,280.0,25.0,1000.0,1.5,35.0,32.550000000000004,1002.0,25.0,1000.0,IMD,7.550000000000004,bay_of_bengal,D,-7.878462024097665,1.3891854213354398,1.75,30.0,5.0,30.0,5.0,50.0,25.0,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,TS,2022-12-06 15:00:00,8.4,86.9,569,547.0,5.0,280.0,25.0,1000.0,,38.0,35.34,1000.0,25.0,1000.0,IMD,10.340000000000003,bay_of_bengal,D,-4.924038765061041,0.8682408883346499,-1.0400000000000027,30.0,5.0,33.0,8.0,50.0,25.0,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,TS,2022-12-06 18:00:00,8.5,86.7,549,527.0,4.0,285.0,25.0,1000.0,1.5,40.0,37.2,998.0,25.0,1000.0,IMD,12.200000000000005,bay_of_bengal,D,-3.8637033051562737,1.0352761804100812,-2.900000000000002,30.0,5.0,35.0,10.0,50.0,25.0,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,TS,2022-12-06 21:00:00,8.5,86.5,527,508.0,5.0,285.0,28.0,1000.0,,43.0,39.99,997.0,28.0,1000.0,IMD,11.990000000000002,bay_of_bengal,DD,-4.829629131445342,1.2940952255126017,-2.6900000000000013,30.0,2.0,35.0,7.0,50.0,22.0,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,TS,2022-12-07 00:00:00,8.6,86.3,508,468.0,7.0,285.0,30.0,999.0,2.0,45.0,41.85,996.0,30.0,999.0,IMD,11.85,bay_of_bengal,DD,-6.761480784023479,1.811733315717642,5.0,30.0,0.0,40.0,10.0,50.0,20.0,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,TS,2022-12-07 03:00:00,8.7,85.9,468,446.0,6.0,285.0,30.0,999.0,2.0,45.0,41.85,996.0,30.0,999.0,IMD,11.85,bay_of_bengal,DD,-5.79555495773441,1.5529142706151218,5.0,33.0,3.0,40.0,10.0,45.0,15.0,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,TS,2022-12-07 06:00:00,8.8,85.7,450,418.0,5.0,285.0,30.0,998.0,2.0,45.0,41.85,995.0,30.0,998.0,IMD,11.85,bay_of_bengal,DD,-4.829629131445342,1.2940952255126017,5.0,35.0,5.0,45.0,15.0,45.0,15.0,0.0,0.0,sheared,,False
2022338N05100,2022,Mandous,BB,TS,2022-12-07 09:00:00,8.8,85.4,418,391.0,6.0,290.0,30.0,998.0,,45.0,41.85,995.0,30.0,998.0,IMD,11.85,bay_of_bengal,DD,-5.63815572471545,2.052120859954014,2.0,35.0,5.0,45.0,15.0,45.0,15.0,0.0,0.0,sheared,,False
